TYPE,IDENTIFIER,GRAMMAR_PATTERN,WORD,POSITION,NORMALIZED_POSITION,CONTEXT,CORRECT_TAG,SYSTEM,IDENTIFIER_CODE
TaskStatus,nextInMemory,DT P N,In,1,1,4,P,cloned_repositories/Singularity.git/SingularityService/src/main/java/com/hubspot/singularity/mesos/StatusUpdateQueue.java,1674
TaskStatus,nextInMemory,DT P N,Memory,2,2,4,N,cloned_repositories/Singularity.git/SingularityService/src/main/java/com/hubspot/singularity/mesos/StatusUpdateQueue.java,1674
SingularityTaskUsage,lastUsage,DT V,last,0,0,3,DT,cloned_repositories/Singularity.git/SingularityService/src/main/java/com/hubspot/singularity/scheduler/SingularityUsageHelper.java,1675
SingularityTaskUsage,lastUsage,DT V,Usage,1,2,3,V,cloned_repositories/Singularity.git/SingularityService/src/main/java/com/hubspot/singularity/scheduler/SingularityUsageHelper.java,1675
T,thisObject,DT N,this,0,0,5,DT,cloned_repositories/Smack.git/smack-core/src/main/java/org/jivesoftware/smack/util/EqualsUtil.java,1676
T,thisObject,DT N,Object,1,2,5,N,cloned_repositories/Smack.git/smack-core/src/main/java/org/jivesoftware/smack/util/EqualsUtil.java,1676
Message,nextMessage,DT N,next,0,0,4,DT,cloned_repositories/Smack.git/smack-experimental/src/main/java/org/jivesoftware/smackx/muclight/MultiUserChatLight.java,1677
Message,nextMessage,DT N,Message,1,2,4,N,cloned_repositories/Smack.git/smack-experimental/src/main/java/org/jivesoftware/smackx/muclight/MultiUserChatLight.java,1677
boolean,noReply,DT N,no,0,0,5,DT,cloned_repositories/Smack.git/smack-extensions/src/main/java/org/jivesoftware/smackx/address/MultipleRecipientManager.java,1678
boolean,noReply,DT N,Reply,1,2,5,N,cloned_repositories/Smack.git/smack-extensions/src/main/java/org/jivesoftware/smackx/address/MultipleRecipientManager.java,1678
Throwable,aThrowable,DT NM,a,0,0,5,DT,cloned_repositories/Spark.git/core/src/main/java/org/jivesoftware/spark/component/MessageDialog.java,1679
Throwable,aThrowable,DT NM,Throwable,1,2,5,NM,cloned_repositories/Spark.git/core/src/main/java/org/jivesoftware/spark/component/MessageDialog.java,1679
KeyStore,allStore,DT N,all,0,0,1,DT,cloned_repositories/Spark.git/core/src/main/java/org/jivesoftware/sparkimpl/certificates/GeneralTrustManager.java,1680
KeyStore,allStore,DT N,Store,1,2,1,N,cloned_repositories/Spark.git/core/src/main/java/org/jivesoftware/sparkimpl/certificates/GeneralTrustManager.java,1680
HashMap,lastMessage,DT N,last,0,0,1,DT,cloned_repositories/Spark.git/core/src/main/java/org/jivesoftware/sparkimpl/plugin/transcripts/ChatTranscriptPlugin.java,1681
HashMap,lastMessage,DT N,Message,1,2,1,N,cloned_repositories/Spark.git/core/src/main/java/org/jivesoftware/sparkimpl/plugin/transcripts/ChatTranscriptPlugin.java,1681
bool,ConfirmlessDelete,NM N,Confirmless,0,0,4,NM,cloned_repositories/toggldesktop.git/src/ui/windows/TogglDesktop/TogglDesktop/ui/ModelExtensions.cs,1682
bool,ConfirmlessDelete,NM N,Delete,1,2,4,N,cloned_repositories/toggldesktop.git/src/ui/windows/TogglDesktop/TogglDesktop/ui/ModelExtensions.cs,1682
DateTime,_lastDateLoaded,DT N V,last,0,0,1,DT,cloned_repositories/toggldesktop.git/src/ui/windows/TogglDesktop/TogglDesktop/ui/ViewModels/TimelineViewModel.cs,1683
DateTime,_lastDateLoaded,DT N V,Date,1,1,1,N,cloned_repositories/toggldesktop.git/src/ui/windows/TogglDesktop/TogglDesktop/ui/ViewModels/TimelineViewModel.cs,1683
DateTime,_lastDateLoaded,DT N V,Loaded,2,2,1,V,cloned_repositories/toggldesktop.git/src/ui/windows/TogglDesktop/TogglDesktop/ui/ViewModels/TimelineViewModel.cs,1683
Int64,asInt64,P N,as,0,0,4,P,cloned_repositories/toggldesktop.git/third_party/jsoncpp/src/lib_json/json_value.cpp,1684
Int64,asInt64,P N,Int64,1,2,4,N,cloned_repositories/toggldesktop.git/third_party/jsoncpp/src/lib_json/json_value.cpp,1684
int,notext,DT N,no,0,0,5,DT,cloned_repositories/toggldesktop.git/third_party/openssl/apps/ca.c,1685
int,notext,DT N,text,1,2,5,N,cloned_repositories/toggldesktop.git/third_party/openssl/apps/ca.c,1685
ASN1_GENERALIZEDTIME,nextupd,DT N,next,0,0,5,DT,cloned_repositories/toggldesktop.git/third_party/openssl/crypto/ocsp/ocsp_cl.c,1686
ASN1_GENERALIZEDTIME,nextupd,DT N,upd,1,2,5,N,cloned_repositories/toggldesktop.git/third_party/openssl/crypto/ocsp/ocsp_cl.c,1686
string,m_what,PRE DT,m,0,0,1,PRE,cloned_repositories/toggldesktop.git/third_party/plcrashreporter/Dependencies/Catch/catch.hpp,1687
string,m_what,PRE DT,what,1,2,1,DT,cloned_repositories/toggldesktop.git/third_party/plcrashreporter/Dependencies/Catch/catch.hpp,1687
void,thisInstance,DT N,this,0,0,5,DT,cloned_repositories/toggldesktop.git/third_party/plcrashreporter/Tools/CrashViewer/CrashReporterQuicklook/main.c,1688
void,thisInstance,DT N,Instance,1,2,5,N,cloned_repositories/toggldesktop.git/third_party/plcrashreporter/Tools/CrashViewer/CrashReporterQuicklook/main.c,1688
Token*,nextPreprocessed,DT V,next,0,0,4,DT,cloned_repositories/toggldesktop.git/third_party/poco/CppParser/src/Parser.cpp,1689
Token*,nextPreprocessed,DT V,Preprocessed,1,2,4,V,cloned_repositories/toggldesktop.git/third_party/poco/CppParser/src/Parser.cpp,1689
int,aAscii,NM N,a,0,0,3,NM,cloned_repositories/toggldesktop.git/third_party/poco/Data/SQLite/src/sqlite3.c,1690
int,aAscii,NM N,Ascii,1,2,3,N,cloned_repositories/toggldesktop.git/third_party/poco/Data/SQLite/src/sqlite3.c,1690
void*,send_name_all_groups,V N DT NPL,send,0,0,4,V,cloned_repositories/toxcore.git/toxcore/group.c,1691
void*,send_name_all_groups,V N DT NPL,name,1,1,4,N,cloned_repositories/toxcore.git/toxcore/group.c,1691
void*,send_name_all_groups,V N DT NPL,all,2,1,4,DT,cloned_repositories/toxcore.git/toxcore/group.c,1691
void*,send_name_all_groups,V N DT NPL,groups,3,2,4,NPL,cloned_repositories/toxcore.git/toxcore/group.c,1691
uint64_t,no_replay,DT V,no,0,0,3,DT,cloned_repositories/toxcore.git/toxcore/onion_client.c,1692
uint64_t,no_replay,DT V,replay,1,2,3,V,cloned_repositories/toxcore.git/toxcore/onion_client.c,1692
void*,tox_self_set_nospam,PRE PRE V DT N,tox,0,0,4,PRE,cloned_repositories/toxcore.git/toxcore/tox.c,1693
void*,tox_self_set_nospam,PRE PRE V DT N,self,1,1,4,PRE,cloned_repositories/toxcore.git/toxcore/tox.c,1693
void*,tox_self_set_nospam,PRE PRE V DT N,set,2,1,4,V,cloned_repositories/toxcore.git/toxcore/tox.c,1693
void*,tox_self_set_nospam,PRE PRE V DT N,no,3,1,4,DT,cloned_repositories/toxcore.git/toxcore/tox.c,1693
void*,tox_self_set_nospam,PRE PRE V DT N,spam,4,2,4,N,cloned_repositories/toxcore.git/toxcore/tox.c,1693
void*,gui_input_search_next,PRE PRE V DT,gui,0,0,4,PRE,cloned_repositories/weechat.git/src/gui/gui-input.c,1694
void*,gui_input_search_next,PRE PRE V DT,input,1,1,4,PRE,cloned_repositories/weechat.git/src/gui/gui-input.c,1694
void*,gui_input_search_next,PRE PRE V DT,search,2,1,4,V,cloned_repositories/weechat.git/src/gui/gui-input.c,1694
void*,gui_input_search_next,PRE PRE V DT,next,3,2,4,DT,cloned_repositories/weechat.git/src/gui/gui-input.c,1694
int*,gui_line_has_tag_no_filter,PRE PRE V N DT N,gui,0,0,4,PRE,cloned_repositories/weechat.git/src/gui/gui-line.c,1695
int*,gui_line_has_tag_no_filter,PRE PRE V N DT N,line,1,1,4,PRE,cloned_repositories/weechat.git/src/gui/gui-line.c,1695
int*,gui_line_has_tag_no_filter,PRE PRE V N DT N,has,2,1,4,V,cloned_repositories/weechat.git/src/gui/gui-line.c,1695
int*,gui_line_has_tag_no_filter,PRE PRE V N DT N,tag,3,1,4,N,cloned_repositories/weechat.git/src/gui/gui-line.c,1695
int*,gui_line_has_tag_no_filter,PRE PRE V N DT N,no,4,1,4,DT,cloned_repositories/weechat.git/src/gui/gui-line.c,1695
int*,gui_line_has_tag_no_filter,PRE PRE V N DT N,filter,5,2,4,N,cloned_repositories/weechat.git/src/gui/gui-line.c,1695
void*,irc_notify_new_for_all_servers,PRE PRE NM P DT NPL,irc,0,0,4,PRE,cloned_repositories/weechat.git/src/plugins/irc/irc-notify.c,1696
void*,irc_notify_new_for_all_servers,PRE PRE NM P DT NPL,notify,1,1,4,PRE,cloned_repositories/weechat.git/src/plugins/irc/irc-notify.c,1696
void*,irc_notify_new_for_all_servers,PRE PRE NM P DT NPL,new,2,1,4,NM,cloned_repositories/weechat.git/src/plugins/irc/irc-notify.c,1696
void*,irc_notify_new_for_all_servers,PRE PRE NM P DT NPL,for,3,1,4,P,cloned_repositories/weechat.git/src/plugins/irc/irc-notify.c,1696
void*,irc_notify_new_for_all_servers,PRE PRE NM P DT NPL,all,4,1,4,DT,cloned_repositories/weechat.git/src/plugins/irc/irc-notify.c,1696
void*,irc_notify_new_for_all_servers,PRE PRE NM P DT NPL,servers,5,2,4,NPL,cloned_repositories/weechat.git/src/plugins/irc/irc-notify.c,1696
time_t,last_data_purge,DT N V,last,0,0,1,DT,cloned_repositories/weechat.git/src/plugins/irc/irc-server.h,1697
time_t,last_data_purge,DT N V,data,1,1,1,N,cloned_repositories/weechat.git/src/plugins/irc/irc-server.h,1697
time_t,last_data_purge,DT N V,purge,2,2,1,V,cloned_repositories/weechat.git/src/plugins/irc/irc-server.h,1697
char,no_log,DT N,no,0,0,3,DT,cloned_repositories/weechat.git/src/plugins/logger/logger.c,1698
char,no_log,DT N,log,1,2,3,N,cloned_repositories/weechat.git/src/plugins/logger/logger.c,1698
t_plugin_script,last_script,DT N,last,0,0,1,DT,cloned_repositories/weechat.git/src/plugins/plugin-script.h,1699
t_plugin_script,last_script,DT N,script,1,2,1,N,cloned_repositories/weechat.git/src/plugins/plugin-script.h,1699
char,message_no_color,N DT N,message,0,0,3,N,cloned_repositories/weechat.git/src/plugins/relay/irc/relay-irc.c,1700
char,message_no_color,N DT N,no,1,1,3,DT,cloned_repositories/weechat.git/src/plugins/relay/irc/relay-irc.c,1700
char,message_no_color,N DT N,color,2,2,3,N,cloned_repositories/weechat.git/src/plugins/relay/irc/relay-irc.c,1700
VALUE*,weechat_ruby_api_list_next,PRE PRE PRE PRE DT,weechat,0,0,4,PRE,cloned_repositories/weechat.git/src/plugins/ruby/weechat-ruby-api.c,1701
VALUE*,weechat_ruby_api_list_next,PRE PRE PRE PRE DT,ruby,1,1,4,PRE,cloned_repositories/weechat.git/src/plugins/ruby/weechat-ruby-api.c,1701
VALUE*,weechat_ruby_api_list_next,PRE PRE PRE PRE DT,api,2,1,4,PRE,cloned_repositories/weechat.git/src/plugins/ruby/weechat-ruby-api.c,1701
VALUE*,weechat_ruby_api_list_next,PRE PRE PRE PRE DT,list,3,1,4,PRE,cloned_repositories/weechat.git/src/plugins/ruby/weechat-ruby-api.c,1701
VALUE*,weechat_ruby_api_list_next,PRE PRE PRE PRE DT,next,4,2,4,DT,cloned_repositories/weechat.git/src/plugins/ruby/weechat-ruby-api.c,1701
gboolean,nocap_rpcap,DT V VM V,no,0,0,1,DT,cloned_repositories/wireshark.git/capture_opts.h,1702
gboolean,nocap_rpcap,DT V VM V,cap,1,1,1,V,cloned_repositories/wireshark.git/capture_opts.h,1702
gboolean,nocap_rpcap,DT V VM V,rp,2,1,1,VM,cloned_repositories/wireshark.git/capture_opts.h,1702
gboolean,nocap_rpcap,DT V VM V,cap,3,2,1,V,cloned_repositories/wireshark.git/capture_opts.h,1702
address,addr_a,NM N,addr,0,0,1,NM,cloned_repositories/wireshark.git/epan/dissectors/asn1/ngap/packet-ngap-template.c,1703
address,addr_a,NM N,a,1,2,1,N,cloned_repositories/wireshark.git/epan/dissectors/asn1/ngap/packet-ngap-template.c,1703
int,atalk_len,DT N,atalk,0,0,4,DT,cloned_repositories/wireshark.git/epan/dissectors/packet-atalk.c,1704
int,atalk_len,DT N,len,1,2,4,N,cloned_repositories/wireshark.git/epan/dissectors/packet-atalk.c,1704
void,fprint_all_protocols_for_layer_types,V DT NPL P NM NPL,fprint,0,0,4,V,cloned_repositories/wireshark.git/ui/decode_as_utils.c,1705
void,fprint_all_protocols_for_layer_types,V DT NPL P NM NPL,all,1,1,4,DT,cloned_repositories/wireshark.git/ui/decode_as_utils.c,1705
void,fprint_all_protocols_for_layer_types,V DT NPL P NM NPL,protocols,2,1,4,NPL,cloned_repositories/wireshark.git/ui/decode_as_utils.c,1705
void,fprint_all_protocols_for_layer_types,V DT NPL P NM NPL,for,3,1,4,P,cloned_repositories/wireshark.git/ui/decode_as_utils.c,1705
void,fprint_all_protocols_for_layer_types,V DT NPL P NM NPL,layer,4,1,4,NM,cloned_repositories/wireshark.git/ui/decode_as_utils.c,1705
void,fprint_all_protocols_for_layer_types,V DT NPL P NM NPL,types,5,2,4,NPL,cloned_repositories/wireshark.git/ui/decode_as_utils.c,1705
gint,next_offset,DT N,next,0,0,3,DT,cloned_repositories/wireshark.git/epan/dissectors/packet-mrcpv2.c,1706
gint,next_offset,DT N,offset,1,2,3,N,cloned_repositories/wireshark.git/epan/dissectors/packet-mrcpv2.c,1706
guint32,lastackseq,DT NM N,last,0,0,1,DT,cloned_repositories/wireshark.git/epan/dissectors/packet-tcp.h,1707
guint32,lastackseq,DT NM N,ack,1,1,1,NM,cloned_repositories/wireshark.git/epan/dissectors/packet-tcp.h,1707
guint32,lastackseq,DT NM N,seq,2,2,1,N,cloned_repositories/wireshark.git/epan/dissectors/packet-tcp.h,1707
guint32,whereId,DT N,where,0,0,1,DT,cloned_repositories/wireshark.git/epan/dissectors/packet-mswsp.c,1708
guint32,whereId,DT N,id,1,2,1,N,cloned_repositories/wireshark.git/epan/dissectors/packet-mswsp.c,1708
guint,last_n,DT N,last,0,0,1,DT,cloned_repositories/wireshark.git/plugins/epan/mate/mate.h,1709
guint,last_n,DT N,n,1,2,1,N,cloned_repositories/wireshark.git/plugins/epan/mate/mate.h,1709
QString,m_endpoint_a,PRE NM N,m,0,0,1,PRE,cloned_repositories/wireshark.git/ui/qt/lbm_stream_dialog.cpp,1710
QString,m_endpoint_a,PRE NM N,endpoint,1,1,1,NM,cloned_repositories/wireshark.git/ui/qt/lbm_stream_dialog.cpp,1710
QString,m_endpoint_a,PRE NM N,a,2,2,1,N,cloned_repositories/wireshark.git/ui/qt/lbm_stream_dialog.cpp,1710
guint8,annex_a_used,NM N V,annex,0,0,1,NM,cloned_repositories/wireshark.git/wiretap/wtap.h,1711
guint8,annex_a_used,NM N V,a,1,1,1,N,cloned_repositories/wireshark.git/wiretap/wtap.h,1711
guint8,annex_a_used,NM N V,used,2,2,1,V,cloned_repositories/wireshark.git/wiretap/wtap.h,1711
int,lastRow,DT N,last,0,0,1,DT,drill.git/contrib/format-excel/src/main/java/org/apache/drill/exec/store/excel/ExcelBatchReader.java,1712
int,lastRow,DT N,Row,1,2,1,N,drill.git/contrib/format-excel/src/main/java/org/apache/drill/exec/store/excel/ExcelBatchReader.java,1712
boolean,nextLine,DT N,next,0,0,4,DT,drill.git/contrib/format-excel/src/main/java/org/apache/drill/exec/store/excel/ExcelBatchReader.java,1713
boolean,nextLine,DT N,Line,1,2,4,N,drill.git/contrib/format-excel/src/main/java/org/apache/drill/exec/store/excel/ExcelBatchReader.java,1713
Set,allNewSchemaPaths,DT NM NM NPL,all,0,0,4,DT,drill.git/contrib/format-maprdb/src/main/java/org/apache/drill/exec/planner/index/MapRDBFunctionalIndexInfo.java,1714
Set,allNewSchemaPaths,DT NM NM NPL,New,1,1,4,NM,drill.git/contrib/format-maprdb/src/main/java/org/apache/drill/exec/planner/index/MapRDBFunctionalIndexInfo.java,1714
Set,allNewSchemaPaths,DT NM NM NPL,Schema,2,1,4,NM,drill.git/contrib/format-maprdb/src/main/java/org/apache/drill/exec/planner/index/MapRDBFunctionalIndexInfo.java,1714
Set,allNewSchemaPaths,DT NM NM NPL,Paths,3,2,4,NPL,drill.git/contrib/format-maprdb/src/main/java/org/apache/drill/exec/planner/index/MapRDBFunctionalIndexInfo.java,1714
DBDocumentReaderBase,nextDocumentReader,DT NM N,next,0,0,4,DT,drill.git/contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/json/MaprDBJsonRecordReader.java,1715
DBDocumentReaderBase,nextDocumentReader,DT NM N,Document,1,1,4,NM,drill.git/contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/json/MaprDBJsonRecordReader.java,1715
DBDocumentReaderBase,nextDocumentReader,DT NM N,Reader,2,2,4,N,drill.git/contrib/format-maprdb/src/main/java/org/apache/drill/exec/store/mapr/db/json/MaprDBJsonRecordReader.java,1715
size_t,m_lastConnection,PRE DT N,m,0,0,1,PRE,drill.git/contrib/native/client/src/clientlib/drillClientImpl.hpp,1716
size_t,m_lastConnection,PRE DT N,last,1,1,1,DT,drill.git/contrib/native/client/src/clientlib/drillClientImpl.hpp,1716
size_t,m_lastConnection,PRE DT N,Connection,2,2,1,N,drill.git/contrib/native/client/src/clientlib/drillClientImpl.hpp,1716
bool,m_allTablesSelectable,PRE DT NPL V,m,0,0,1,PRE,drill.git/contrib/native/client/src/clientlib/metadata.hpp,1717
bool,m_allTablesSelectable,PRE DT NPL V,all,1,1,1,DT,drill.git/contrib/native/client/src/clientlib/metadata.hpp,1717
bool,m_allTablesSelectable,PRE DT NPL V,Tables,2,1,1,NPL,drill.git/contrib/native/client/src/clientlib/metadata.hpp,1717
bool,m_allTablesSelectable,PRE DT NPL V,Selectable,3,2,1,V,drill.git/contrib/native/client/src/clientlib/metadata.hpp,1717
T,__a,N,a,0,0,5,N,drill.git/contrib/native/client/src/include/drill/drillClient.hpp,1718
Set,allMetrics,DT NPL,all,0,0,3,DT,drill.git/contrib/storage-opentsdb/src/main/java/org/apache/drill/exec/store/openTSDB/OpenTSDBGroupScan.java,1719
Set,allMetrics,DT NPL,Metrics,1,2,3,NPL,drill.git/contrib/storage-opentsdb/src/main/java/org/apache/drill/exec/store/openTSDB/OpenTSDBGroupScan.java,1719
ClassNames,nextPrecompiled,DT NM,next,0,0,3,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/compile/ClassTransformer.java,1720
ClassNames,nextPrecompiled,DT NM,Precompiled,1,2,3,NM,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/compile/ClassTransformer.java,1720
LogicalExpression,thisExpr,DT N,this,0,0,5,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EqualityVisitor.java,1721
LogicalExpression,thisExpr,DT N,Expr,1,2,5,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EqualityVisitor.java,1721
LogicalExpression,thatExpr,DT N,that,0,0,5,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EqualityVisitor.java,1722
LogicalExpression,thatExpr,DT N,Expr,1,2,5,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/EqualityVisitor.java,1722
JVar,lastWriterIdx,DT NM N,last,0,0,1,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/DrillComplexWriterAggFuncHolder.java,1723
JVar,lastWriterIdx,DT NM N,Writer,1,1,1,NM,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/DrillComplexWriterAggFuncHolder.java,1723
JVar,lastWriterIdx,DT NM N,Idx,2,2,1,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/DrillComplexWriterAggFuncHolder.java,1723
char,nextChar,DT N,next,0,0,3,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/RegexpUtil.java,1724
char,nextChar,DT N,Char,1,2,3,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/impl/RegexpUtil.java,1724
Map,allFunctionHoldersByJar,DT NM NM P N,all,0,0,3,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/registry/FunctionRegistryHolder.java,1725
Map,allFunctionHoldersByJar,DT NM NM P N,Function,1,1,3,NM,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/registry/FunctionRegistryHolder.java,1725
Map,allFunctionHoldersByJar,DT NM NM P N,Holders,2,1,3,NM,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/registry/FunctionRegistryHolder.java,1725
Map,allFunctionHoldersByJar,DT NM NM P N,By,3,1,3,P,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/registry/FunctionRegistryHolder.java,1725
Map,allFunctionHoldersByJar,DT NM NM P N,Jar,4,2,3,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/expr/fn/registry/FunctionRegistryHolder.java,1725
int,nextPartitionToReturn,DT N P N,next,0,0,1,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,1726
int,nextPartitionToReturn,DT N P N,Partition,1,1,1,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,1726
int,nextPartitionToReturn,DT N P N,To,2,1,1,P,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,1726
int,nextPartitionToReturn,DT N P N,Return,3,2,1,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/aggregate/HashAggTemplate.java,1726
MappingSet,bothKeysNullHtableMapping,DT NPL NM NM NM N,both,0,0,1,DT,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/ChainedHashTable.java,1727
MappingSet,bothKeysNullHtableMapping,DT NPL NM NM NM N,Keys,1,1,1,NPL,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/ChainedHashTable.java,1727
MappingSet,bothKeysNullHtableMapping,DT NPL NM NM NM N,Null,2,1,1,NM,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/ChainedHashTable.java,1727
MappingSet,bothKeysNullHtableMapping,DT NPL NM NM NM N,H,3,1,1,NM,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/ChainedHashTable.java,1727
MappingSet,bothKeysNullHtableMapping,DT NPL NM NM NM N,table,4,1,1,NM,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/ChainedHashTable.java,1727
MappingSet,bothKeysNullHtableMapping,DT NPL NM NM NM N,Mapping,5,2,1,N,drill.git/exec/java-exec/src/main/java/org/apache/drill/exec/physical/impl/common/ChainedHashTable.java,1727
