SPLIT_IDENTIFIER,WORD,NORMALIZED_POSITION,MAXPOSITION,CONTEXT_NUMBER,POSITION,LANGUAGE,LAST_LETTER,NLTK_POS,VERB_SCORE,DET_SCORE,PREP_SCORE,CONJ_SCORE,PREPOSITION,DETERMINER,ENGLISHV_SCORE,CONTAINSLISTVERB,ENGLISHN_SCORE,METHODN_SCORE,METHODV_SCORE,CODEPRE_SCORE,METHODPRE_SCORE,ENGLISHPRE_SCORE,CONTAINSDIGIT,CONTAINSCLOSEDSET,SECOND_LAST_LETTER,FLAIR_POS
v 1 index,v,0,3,5,0,3,118,8,-0.0641946718096733,-0.0381590351462364,-0.0712403580546379,-0.0381590351462364,0,0,0.0739868730306625,0,0.1037045195698738,0.0358655974268913,-0.0198055896908044,0.3635188341140747,0.3769127130508423,0.8287001848220825,True,False,118,NN CD NN
Base Loader Callback,base,0,3,2,0,3,101,8,0.629863440990448,0.5022560358047485,0.6152284741401672,0.5022560358047485,0,0,0.3079063594341278,1,0.2793024778366089,0.1312751322984695,0.1106155216693878,0.3303068578243255,0.202110156416893,-0.0880618095397949,False,False,115,NNP NNP NNP
import G,import,0,2,5,0,3,116,8,0.6413095593452454,0.4781066179275512,0.5209321975708008,0.4781066179275512,0,0,0.2812619209289551,1,0.2352521866559982,0.1412770897150039,0.1225699335336685,-0.04073953256011,0.0593700185418129,-0.0859957635402679,False,False,114,NN NN
only user,user,2,2,1,1,0,114,8,0.5067000389099121,0.4837931096553802,0.4748027920722961,0.4837931096553802,0,0,0.2805060446262359,0,0.2332041412591934,0.067442812025547,0.1624940335750579,0.1660022735595703,0.1847182959318161,-0.0768180787563324,False,False,101,RB NN
stubbing Lookup Listeners,lookup,1,3,1,1,2,112,8,0.468388557434082,0.3399128317832947,0.342214822769165,0.3399128317832947,0,0,0.304017573595047,0,0.2637713253498077,-0.065554454922676,-0.0979180932044982,0.0741528570652008,-0.0064276829361915,0.0630250573158264,False,False,117,VBG NNP NNS
do adjust this size,adjust,1,4,4,1,2,116,8,0.6829344034194946,0.5149707794189453,0.5230615735054016,0.5149707794189453,0,0,0.2353637069463729,1,0.1843918710947036,0.0825529918074607,0.0572233721613884,0.1003470048308372,0.0611120574176311,-0.0076717855408787,False,False,115,VB VB DT NN
m last Query,query,2,3,1,2,2,121,8,0.505778431892395,0.4077253341674804,0.4093641936779022,0.4077253341674804,0,0,0.3768755197525024,0,0.2908941805362701,-0.0834124758839607,-0.0268134623765945,0.186777576804161,-0.0124237714335322,-0.0440871752798557,False,False,114,UH JJ NNP
less Terminal Path,less,0,3,1,0,3,115,12,0.5673518776893616,0.6077647805213928,0.5818459987640381,0.6077647805213928,0,1,0.2395459562540054,0,0.1935450732707977,0.2739974856376648,0.1582603305578231,-0.002681478857994,0.1599466055631637,-0.0540694072842597,False,False,115,RBR JJ NNP
fprint all protocols for layer types,layer,1,6,4,4,0,114,8,0.4266724288463592,0.3397881984710693,0.4068684577941894,0.3397881984710693,0,0,0.2881234884262085,0,0.205815702676773,0.2221545726060867,0.2001387625932693,0.2442502081394195,0.1771510541439056,-0.0186656434088945,False,False,101,NNP DT NNS IN NN NNS
under Provisioned Requests,requests,2,3,5,2,3,115,9,0.5446047782897949,0.4879978001117706,0.4769910871982574,0.4879978001117706,0,0,0.2215964198112487,0,0.1691042333841323,0.5023096799850464,0.3959333300590515,0.100503958761692,0.0736783146858215,-0.155315488576889,False,False,116,IN VBN NNPS
each seen event,event,2,3,4,2,2,116,8,0.5592108368873596,0.5451951026916504,0.5351970791816711,0.5451951026916504,0,0,0.3070144951343536,0,0.2667407989501953,0.0800291448831558,0.1394789665937423,0.0934849977493286,0.0735697671771049,-0.0833732262253761,False,False,110,DT VBN NN
next Integer If Not EOF,eof,2,5,4,4,3,102,8,0.1086966395378112,0.137893944978714,0.1421311050653457,0.137893944978714,0,0,0.1810479909181594,0,0.1299687176942825,0.0537876226007938,-0.0128742717206478,0.0219439957290887,0.0820949226617813,0.4683817625045776,False,False,111,JJ NN IN RB NNP
next Field,next,0,2,1,0,3,116,4,0.5643186569213867,0.5692675709724426,0.6541454792022705,0.5692675709724426,0,1,0.2708970606327057,0,0.1912891119718551,-0.2188187539577484,-0.192200094461441,0.1583672612905502,-0.0067186928354203,-0.0860680043697357,False,False,120,JJ NN
m last used id,id,2,4,1,3,2,100,8,0.2241774946451187,0.1777105927467346,0.1573459059000015,0.1777105927467346,0,0,0.180844247341156,0,0.1973657608032226,-0.064068891108036,-0.0925729423761367,0.1851160675287246,0.188079833984375,0.3349845111370086,False,False,105,UH RB VBD NN
z 2 X mag,2,1,4,3,1,2,50,1,-0.1000680476427078,-0.065717838704586,-0.0502451173961162,-0.065717838704586,0,0,0.0298111774027347,0,0.01115183532238,0.0,0.0,0.2682086825370788,0.0,0.7800083756446838,True,False,50,NN CD NN NN
throw Provision Exception If Errors Exist,provision,1,6,4,1,0,110,8,0.5194015502929688,0.4650366604328155,0.453680157661438,0.4650366604328155,0,0,0.3099656105041504,0,0.2666680514812469,0.2454862743616104,0.1929592937231063,-0.2145285159349441,0.0610063858330249,-0.1302885115146637,False,False,111,VB NN NN IN NNS VBP
Web Socket Listener,listener,2,3,2,2,3,114,8,0.437850683927536,0.3836017549037933,0.3772220611572265,0.3836017549037933,0,0,0.3297875523567199,0,0.2232466340065002,0.1024834513664245,0.1945492923259735,0.2963579893112182,0.0868350565433502,0.0139810657128691,False,False,101,NN NN NN
grpc json writer value string,grpc,0,5,4,0,2,99,8,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,112,NNP NN NN NN NN
size on first use,first,1,4,5,2,0,116,11,0.6004973649978638,0.6105815172195435,0.6247596144676208,0.6105815172195435,0,0,0.2840779423713684,0,0.2642292976379394,-0.1468048393726349,-0.1073745563626289,0.2181735783815384,0.1202378422021865,-0.1796190440654754,False,False,115,NN IN JJ NN
i graph all st min cuts,i,0,6,4,0,0,105,8,-0.0474253706634044,0.0242057759314775,-0.1154398471117019,0.0242057759314775,0,0,0.0718332603573799,0,0.0032766805961728,-0.0298964772373437,-0.0283039733767509,0.578053891658783,0.5427438020706177,0.8224219083786011,False,False,105,PRP VBP DT FW FW NNS
order With,with,2,2,3,1,3,104,3,0.6273245215415955,0.6093246340751648,0.7890404462814331,0.6093246340751648,1,0,0.2513152956962585,0,0.2068057358264923,0.0419809706509113,0.011863162741065,0.0525730550289154,0.0103196548298001,-0.1061237454414367,False,False,116,NN IN
on Ingress Error,error,2,3,4,2,2,114,8,0.5284867882728577,0.4791507720947265,0.4825057983398437,0.4791507720947265,0,0,0.269413948059082,0,0.2390389144420623,-0.1781399548053741,-0.1177765727043151,0.1225343123078346,0.1188955530524253,-0.0176020842045545,False,False,111,IN NNP NNP
SAVE AS 16 x 16,x,1,5,1,3,3,120,8,-0.1052914857864379,-0.0539851859211921,-0.0762002989649772,-0.0539851859211921,0,0,0.0419157482683658,0,0.0276985242962837,-0.1088063642382621,-0.0298360157757997,0.4832698404788971,0.380574882030487,0.8536728620529175,True,False,120,VB IN CD SYM CD
extract Component,component,2,2,4,1,3,116,8,0.5404968857765198,0.4834075272083282,0.4905994534492492,0.4834075272083282,0,0,0.3852555751800537,0,0.3990448415279388,0.0512008965015411,0.0321325287222862,0.0579602047801017,0.1305631548166275,-0.0759891346096992,False,False,110,VB NN
last ack seq,seq,2,3,1,2,0,113,8,0.1076844558119773,0.0621789805591106,0.0608098655939102,0.0621789805591106,0,0,0.1791851967573166,0,0.1601812690496444,0.1931322813034057,0.1757296472787857,0.3465116918087005,0.1431898474693298,0.3764927387237549,False,False,101,JJ NN NN
gimp wire compare,gimp,0,3,4,0,2,112,8,0.3803782165050506,0.293357640504837,0.2995180487632751,0.293357640504837,0,0,0.2794663906097412,0,0.2181665301322937,0.0,0.0,-0.3960852921009063,0.0,0.1388869136571884,False,False,109,NN NN VBP
sorted Indices Buf,sorted,0,3,5,0,2,100,17,0.4771553575992584,0.5057402849197388,0.5097143054008484,0.5057402849197388,0,0,0.2150108069181442,0,0.1992567479610443,0.2551525235176086,0.1936350464820861,-0.0002425952989142,0.0185774024575948,0.0231205429881811,False,False,101,VBN NNP NNP
Clause Matrix,clause,0,2,2,0,2,101,8,0.4437191784381866,0.4139800071716308,0.4185736775398254,0.4139800071716308,0,0,0.510094404220581,0,0.4202651679515838,0.2924833297729492,0.2423480600118637,0.0947332605719566,0.0691813752055168,0.0236237086355686,False,False,115,NNP NNP
Env Vars Slave Info Display Name,vars,1,6,2,1,3,115,9,0.433234840631485,0.3623770177364349,0.3790530860424042,0.3623770177364349,0,0,0.3180625438690185,0,0.2758391499519348,0.133309319615364,0.1143918856978416,0.2813956141471863,0.0431335680186748,0.0785572379827499,False,False,114,NNP NNP NNP NNP NNP NNP
string conv base64 6 x 4 to 8 x 3,3,2,10,4,9,0,51,1,-0.0962797701358795,-0.0569890215992927,-0.0346521362662315,-0.0569890215992927,0,0,0.0133070545271039,0,-0.0002476875379215,0.0,0.0,0.2315976768732071,0.0,0.7641229629516602,True,False,51,NN NN CD CD SYM CD TO CD SYM CD
Invert Success,success,2,2,1,1,3,115,8,0.5712571740150452,0.5185236930847168,0.5477017164230347,0.5185236930847168,0,0,0.2032456547021865,0,0.1945279240608215,-0.0440414622426033,-0.0441580191254615,0.1926258504390716,0.1017858684062957,-0.0798170566558837,False,False,115,JJ NN
notify Touch Down,touch,1,3,4,1,2,104,8,0.7282168865203857,0.5678637027740479,0.6169521808624268,0.5678637027740479,0,0,0.3010775148868561,1,0.2023827582597732,-0.0317194834351539,-0.0573822110891342,-0.0346534512937068,-0.0780242905020713,-0.0829388201236724,False,False,99,VB NNP NNP
time from last punch,last,1,4,1,2,2,116,4,0.6068373322486877,0.626768171787262,0.6532617807388306,0.626768171787262,0,1,0.285684585571289,1,0.2330861687660217,-0.1191553175449371,-0.0588632859289646,0.1275923997163772,0.0313687659800052,-0.1062425374984741,False,False,115,NN IN JJ NN
zero plane res,zero,0,3,1,0,2,111,8,0.5152069330215454,0.4555285573005676,0.5258905291557312,0.4555285573005676,0,0,0.1974482238292694,0,0.1930844187736511,0.0956941172480583,0.0119898440316319,0.1151980385184288,0.2430530786514282,0.0432834550738334,False,False,114,CD NN NNS
bean Configs,bean,0,2,1,0,3,110,8,0.4455694556236267,0.3295534551143646,0.3834997713565826,0.3295534551143646,0,0,0.3160068094730377,0,0.2953166365623474,0.118650697171688,0.135254681110382,0.1902837455272674,0.1287838816642761,-0.0190696530044078,False,False,97,NNP NNP
dialog info update,update,2,3,4,2,3,101,8,0.6367315649986267,0.4920404255390167,0.5167563557624817,0.4920404255390167,0,0,0.2576586306095123,1,0.2400455623865127,-0.1642636954784393,-0.1825931072235107,-0.0728419423103332,0.0560925677418708,-0.0579288601875305,False,False,116,NN NN NN
DEFAULT FACTORY,factory,2,2,1,1,0,121,8,0.5024439096450806,0.4542438983917236,0.5028523206710815,0.4542438983917236,0,0,0.2436274141073227,0,0.2526348233222961,-0.0169242545962333,-0.0378445051610469,0.2305125147104263,0.0746351853013038,-0.1292490661144256,False,False,114,NN NN
File Item Delegate,item,1,3,2,1,2,109,8,0.5033559203147888,0.4980057775974273,0.4774192869663238,0.4980057775974273,0,0,0.3540168702602386,0,0.355234682559967,-0.0145657770335674,0.0635701119899749,0.20840984582901,0.075499802827835,0.0136703103780746,False,False,101,VB NN NN
plugin api info color rgb 2 term cb,2,1,8,4,5,0,50,1,-0.1000680476427078,-0.065717838704586,-0.0502451173961162,-0.065717838704586,0,0,0.0298111774027347,0,0.01115183532238,0.0,0.0,0.2682086825370788,0.0,0.7800083756446838,True,False,50,NNP NNP NN NN NN CD NN NN
Upsampling 2D,2d,2,2,2,1,3,100,1,-0.0089609827846288,0.0106879323720932,0.0366137400269508,0.0106879323720932,0,0,0.1440158188343048,0,0.1463704854249954,0.0,0.0,0.0,0.0,0.3563737273216247,False,False,50,VBG NN
trim Parse Trees,trim,0,3,3,0,1,109,8,0.5675156116485596,0.3923389613628387,0.4486514627933502,0.3923389613628387,0,0,0.2595528662204742,0,0.1952715814113617,-0.0086503736674785,-0.036246158182621,0.2234842926263809,0.1366341859102249,-0.0288256742060184,False,False,105,VB NNP NNP
src 2,2,2,2,5,1,0,50,1,-0.1000680476427078,-0.065717838704586,-0.0502451173961162,-0.065717838704586,0,0,0.0298111774027347,0,0.01115183532238,0.0,0.0,0.2682086825370788,0.0,0.7800083756446838,True,False,50,NN CD
get Failure Timestamp,timestamp,2,3,4,2,3,112,8,0.3655287027359009,0.3433405458927154,0.3625971674919128,0.3433405458927154,0,0,0.2355640679597854,0,0.1728681623935699,0.0876262933015823,0.1067176908254623,0.0419291779398918,0.0294594336301088,0.0625083446502685,False,False,109,VB NN NNP
buff Ptr 2,ptr,1,3,1,1,2,114,8,0.0301266834139823,-0.009070623666048,-0.0240012556314468,-0.009070623666048,0,0,0.2152673155069351,0,0.1852883994579315,0.3152056932449341,0.2289371788501739,0.2631762027740478,0.0687057822942733,0.5064605474472046,True,False,116,NN NNP CD
in expected RPC Type,expected,1,4,5,1,2,100,17,0.6476424932479858,0.6273996829986572,0.6010586023330688,0.6273996829986572,0,0,0.2558920085430145,0,0.1960267424583435,-0.059210330247879,0.0318851731717586,0.158718466758728,-0.0262130238115787,-0.1616045534610748,False,False,101,IN JJ NNP NNP
on Ping Reply Latency,latency,2,4,4,3,2,121,8,0.2829746603965759,0.3089699745178222,0.3163203001022339,0.3089699745178222,0,0,0.2375988513231277,0,0.11838910728693,0.0,0.0,0.0351478122174739,0.0,0.0382875651121139,False,False,99,IN NN NN NN
least addr,addr,2,2,1,1,2,114,8,0.3157108426094055,0.26802459359169,0.2825330793857574,0.26802459359169,0,0,0.2220145612955093,0,0.2005656063556671,0.5674511194229126,0.3058499693870544,0.1630058884620666,0.1642691045999527,0.3250513970851898,False,False,100,JJS NN
keep Aspect,keep,0,2,1,0,3,112,14,0.692957878112793,0.5712889432907104,0.5967411994934082,0.5712889432907104,0,0,0.2138673365116119,1,0.1439984291791916,0.2330628931522369,0.1595150232315063,-0.0394083708524704,0.1125082075595855,0.0012822767021134,False,False,101,VB NNP
Cmd Output Operation Type,type,2,4,2,3,2,101,8,0.5841405391693115,0.492459088563919,0.4904773533344269,0.492459088563919,0,0,0.3618369102478027,0,0.3988646566867828,-0.1120213642716407,-0.041724719107151,0.2128151804208755,0.0030108662322163,-0.0103895599022507,False,False,112,NN NN NN NN
tab Overlap,overlap,2,2,3,1,2,112,8,0.4639089107513428,0.4015101790428161,0.4320361614227295,0.4015101790428161,0,0,0.1812769025564193,0,0.1444725096225738,0.1748938858509063,0.1439763605594635,-0.0819923877716064,0.0385235920548439,-0.058623407036066,False,False,97,NN NNP
after 2,after,0,2,3,0,2,114,3,0.5725870728492737,0.6967343688011169,0.6954020857810974,0.6967343688011169,1,0,0.2470773309469223,0,0.2053246796131134,-0.0224085915833711,-0.0210883617401123,-0.0302781928330659,0.0056127980351448,-0.037033412605524,True,False,101,IN CD
last Answered Request ID,request,1,4,1,2,3,116,8,0.6443315148353577,0.5295729637145996,0.5262711048126221,0.5295729637145996,0,0,0.3005304336547851,1,0.2350379526615142,-0.0520510077476501,0.0402276813983917,0.1414579302072525,0.0400444902479648,-0.1594317108392715,False,False,115,JJ VBN NNP NNP
inner Alpha,inner,0,2,1,0,3,114,8,0.4631836414337158,0.3440721929073334,0.4669684469699859,0.3440721929073334,0,0,0.2220384031534195,0,0.205467864871025,0.2156428843736648,0.1284368932247162,0.4223059713840484,0.1813615411520004,0.0061905337497591,False,False,101,JJ NNP
Sort Collector Labels 1,1,2,4,2,3,2,49,1,-0.1175634488463401,-0.0854693725705146,-0.0718195587396621,-0.0854693725705146,0,0,0.01401346642524,0,0.0179021935909986,0.0,0.0,0.2179060727357864,0.0,0.7723382711410522,True,False,49,NNP NNP NNPS CD
next Giphy Search Offset,next,0,4,1,0,2,116,4,0.5643186569213867,0.5692675709724426,0.6541454792022705,0.5692675709724426,0,1,0.2708970606327057,0,0.1912891119718551,-0.2188187539577484,-0.192200094461441,0.1583672612905502,-0.0067186928354203,-0.0860680043697357,False,False,120,JJ NNP NNP NNP
next tag,next,0,2,3,0,2,116,4,0.5643186569213867,0.5692675709724426,0.6541454792022705,0.5692675709724426,0,1,0.2708970606327057,0,0.1912891119718551,-0.2188187539577484,-0.192200094461441,0.1583672612905502,-0.0067186928354203,-0.0860680043697357,False,False,120,JJ NN
words to add,to,1,3,5,1,0,111,13,0.7179856896400452,0.608247697353363,0.7304670810699463,0.608247697353363,1,0,0.2719946205615997,0,0.1864666491746902,0.0445503666996955,0.0361546128988266,0.2124986797571182,0.0713766515254974,-0.0714837536215782,False,False,116,NNS TO VB
time now,time,0,2,3,0,0,101,8,0.607803463935852,0.6682478189468384,0.6214786767959595,0.6682478189468384,0,0,0.2390409409999847,1,0.1524792611598968,0.0281646512448787,0.0666091591119766,0.1855161786079406,0.1601631641387939,-0.1061447709798812,False,True,109,NN RB
plugin script str 2 ptr,plugin,0,5,4,0,0,110,8,0.3935627043247223,0.3330217897891998,0.3078424334526062,0.3330217897891998,0,0,0.3027364611625671,0,0.2555486857891083,0.290872186422348,0.2124250531196594,0.2112109810113906,0.1499368846416473,0.0118545489385724,True,False,105,NN NN NN CD NN
is Supports Limit Push down,supports,1,5,4,1,3,115,9,0.5528223514556885,0.5044958591461182,0.513157844543457,0.5044958591461182,0,0,0.2613174021244049,0,0.213237464427948,0.1338982880115509,0.0367551520466804,-0.0988326519727706,0.0158226788043975,-0.1332430094480514,False,True,116,VBZ VBZ NNP NNP RB
m Shadow Receiver Pass,m,0,4,1,0,2,109,8,-0.0942161306738853,-0.0365490987896919,-0.0755067691206932,-0.0365490987896919,0,0,-0.001969909761101,0,5.514611257240176e-05,-0.1873863339424133,-0.1699012070894241,0.520647406578064,0.43470099568367,0.8120214343070984,False,False,109,UH NNP NNP NNP
reset Meta Class Cache,class,1,4,4,2,0,115,8,0.5204569697380066,0.4535612463951111,0.5054451823234558,0.4535612463951111,0,0,0.3122904002666473,0,0.3538786768913269,0.2700233459472656,0.2746939063072204,0.225285604596138,0.1255257427692413,-0.0690374597907066,False,False,115,VB NNP NNP NNP
OF Android Life Cycle Helper,life,1,5,2,2,3,101,8,0.5747736096382141,0.5231854915618896,0.5784499049186707,0.5231854915618896,0,0,0.2756752669811249,0,0.258598268032074,0.0,0.0,0.0101154213771224,0.0,-0.0981409549713134,False,False,102,IN NNP NN NN NN
Bypass Comparison 8192 x 8192,8192,2,5,2,4,3,50,1,0.0297115240246057,0.0316096730530262,0.0920659899711608,0.0316096730530262,0,0,-0.004245996940881,0,-0.0157439224421978,0.0,0.0,0.0522024184465408,0.0,0.3263609409332275,True,False,57,NN NN CD SYM CD
Suite Method Builder,method,1,3,2,1,3,100,8,0.5105075836181641,0.4649900794029236,0.423660933971405,0.4649900794029236,0,0,0.3306190967559814,0,0.291101336479187,-0.1953583359718322,-0.1914073675870895,0.2059576958417892,0.3137603402137756,-0.0542038679122924,False,False,111,NN NNP NNP
own flags,own,0,2,5,0,0,110,4,0.64971923828125,0.5092213749885559,0.6084070205688477,0.5092213749885559,0,0,0.2730608582496643,1,0.2242086231708526,0.0,0.0,0.0182793755084276,0.0,-0.0943074151873588,False,False,119,JJ NNS
only Local,only,0,2,5,0,3,121,11,0.6712982654571533,0.7672916054725647,0.671415388584137,0.7672916054725647,0,0,0.2814128696918487,0,0.2165589332580566,0.2602484226226806,0.1895174980163574,0.0385151840746402,0.1503203064203262,-0.1172599792480468,False,False,108,RB JJ
total Merge Throttled Time,throttled,1,4,1,2,2,100,17,0.4557673633098602,0.402676522731781,0.461772471666336,0.402676522731781,0,0,0.1994980573654174,0,0.0923864543437957,0.0,0.0,-0.1369291096925735,0.0,-0.124126948416233,False,False,101,JJ NNP VBN NN
Get Total Disk Space,total,1,4,2,1,3,108,4,0.5083912014961243,0.4293455183506012,0.5323765873908997,0.4293455183506012,0,0,0.189727172255516,0,0.1941951662302017,0.1820253133773803,0.1517613530158996,0.1989795565605163,0.0710505321621894,-0.039468877017498,False,False,97,VB JJ NN NN
from context,context,2,2,5,1,0,116,8,0.5438388586044312,0.5436263680458069,0.5416955351829529,0.5436263680458069,0,0,0.389501690864563,0,0.3482815027236938,-0.03397087007761,0.0194306559860706,0.3116038739681244,0.140186607837677,-0.0857295021414756,False,False,120,IN NN
